Date & time,CPU1 temperature,CPU2 temperature,CPU3 temperature,CPU4 temperature,CPU5 temperature,CPU6 temperature,CPU7 temperature,CPU8 temperature,CPU temperature,CPU1 usage,CPU2 usage,CPU3 usage,CPU4 usage,CPU5 usage,CPU6 usage,CPU7 usage,CPU8 usage,CPU usage,CPU1 clock,CPU2 clock,CPU3 clock,CPU4 clock,CPU5 clock,CPU6 clock,CPU7 clock,CPU8 clock,CPU clock,CPU power,RAM usage,Commit charge,Framerate,Frametime,GPU1 temperature,GPU1 usage,GPU2 usage,GPU1 FB usage,GPU1 VID usage,GPU2 VID usage,GPU1 BUS usage,GPU1 memory usage,GPU2 memory usage,GPU1 core clock,GPU1 memory clock,GPU1 power percent,GPU1 power,GPU1 fan speed,GPU1 fan speed 2,GPU1 fan tachometer,GPU1 fan tachometer 2,GPU1 temp limit,GPU1 power limit,GPU1 voltage limit,GPU1 no load limit,CPU9 temperature,CPU10 temperature,CPU11 temperature,CPU12 temperature,CPU13 temperature,CPU14 temperature,CPU15 temperature,CPU16 temperature,CPU9 usage,CPU10 usage,CPU11 usage,CPU12 usage,CPU13 usage,CPU14 usage,CPU15 usage,CPU16 usage,CPU9 clock,CPU10 clock,CPU11 clock,CPU12 clock,CPU13 clock,CPU14 clock,CPU15 clock,CPU16 clock
19-05-2022 17:45:41,42.000,42.000,44.000,44.000,39.000,39.000,42.000,42.000,44.000,30.727,0.000,7.635,0.000,0.000,0.000,0.000,0.000,7.644,4483.457,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,13.902,11917.000,22155.000,49.100,20.820,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,69.000,149.476,51.000,51.000,1413.000,1415.000,0.000,0.000,0.000,1.000,36.000,36.000,39.000,39.000,41.000,41.000,39.000,39.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4483.457,4483.457,4483.457,4483.457,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:41,42.000,42.000,41.000,41.000,38.000,38.000,40.000,40.000,42.000,23.030,0.000,0.000,0.000,0.000,0.000,0.000,7.635,1.917,4881.986,4682.722,4682.722,4881.986,4682.722,4682.722,4682.722,4682.722,4881.986,17.111,11917.000,22155.000,49.100,20.588,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,69.000,149.829,51.000,51.000,1413.000,1414.000,0.000,0.000,0.000,1.000,36.000,36.000,39.000,39.000,39.000,39.000,41.000,41.000,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,4682.722,4682.722,4682.722,4682.722,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:41,41.000,41.000,40.000,40.000,38.000,38.000,40.000,40.000,41.000,23.030,0.000,0.000,0.000,0.000,0.000,0.000,7.635,2.201,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,17.111,11917.000,22155.000,49.100,20.643,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,70.000,149.829,51.000,51.000,1415.000,1414.000,0.000,0.000,0.000,1.000,36.000,36.000,40.000,40.000,41.000,41.000,41.000,41.000,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,4881.986,4881.986,4881.986,4881.986,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:41,42.000,42.000,41.000,41.000,38.000,38.000,40.000,40.000,45.000,7.635,0.000,7.635,0.000,0.000,0.000,0.000,0.000,4.999,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,12.132,11906.000,22155.000,49.100,20.549,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,69.000,149.738,51.000,51.000,1415.000,1412.000,0.000,0.000,0.000,1.000,36.000,36.000,40.000,40.000,41.000,39.000,39.000,39.000,8.088,8.088,8.088,8.088,8.088,8.088,8.088,8.088,4881.986,4881.986,4881.986,4881.986,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:41,41.000,41.000,41.000,41.000,38.000,38.000,41.000,41.000,41.000,7.635,0.000,7.635,0.000,0.000,0.000,0.000,0.000,4.999,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,4881.986,12.132,11905.000,22159.000,49.100,20.886,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,70.000,149.738,51.000,51.000,1415.000,1414.000,0.000,0.000,0.000,1.000,36.000,36.000,40.000,40.000,41.000,41.000,41.000,41.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4881.986,4881.986,4881.986,4881.986,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:42,42.000,42.000,41.000,41.000,38.000,38.000,40.000,40.000,44.000,33.511,0.266,8.577,0.266,0.266,0.266,0.266,0.266,2.730,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4483.457,4483.457,4682.722,25.401,11905.000,22159.000,49.100,23.785,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,69.000,149.425,51.000,51.000,1415.000,1413.000,0.000,0.000,0.000,1.000,37.000,37.000,39.000,39.000,41.000,41.000,41.000,41.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4682.722,4682.722,4483.457,4682.722,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:42,42.000,42.000,41.000,41.000,38.000,38.000,40.000,40.000,44.000,33.511,0.266,8.577,0.266,0.266,0.266,0.266,0.266,7.139,4483.457,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,25.401,11906.000,22154.000,49.100,20.656,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,69.000,149.759,51.000,51.000,1417.000,1412.000,0.000,0.000,0.000,1.000,37.000,37.000,40.000,40.000,44.000,44.000,44.000,44.000,8.626,8.626,8.626,8.626,0.000,36.038,0.000,0.000,4483.457,4682.722,4483.457,4682.722,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:42,44.000,44.000,42.000,42.000,39.000,39.000,40.000,40.000,44.000,23.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.162,4483.457,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,26.579,11906.000,22157.000,49.100,21.014,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,69.000,149.480,51.000,51.000,1415.000,1412.000,0.000,0.000,0.000,1.000,37.000,37.000,40.000,40.000,42.000,42.000,42.000,42.000,0.568,0.568,14.773,0.568,0.568,28.977,14.773,14.773,4483.457,4682.722,4483.457,4682.722,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:42,45.000,45.000,42.000,42.000,39.000,39.000,42.000,42.000,45.000,23.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.162,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,26.579,11904.000,22158.000,49.100,22.599,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,69.000,148.701,51.000,51.000,1417.000,1412.000,0.000,0.000,0.000,1.000,37.000,37.000,39.000,39.000,44.000,44.000,44.000,44.000,0.000,0.000,0.000,0.000,0.000,42.661,13.991,0.000,4483.457,4682.722,4483.457,4682.722,3586.766,3586.766,3586.766,3586.766
19-05-2022 17:45:42,50.000,50.000,42.000,42.000,39.000,39.000,40.000,40.000,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.541,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,4682.722,26.524,11903.000,22156.000,49.100,20.753,59.000,100.000,0.000,32.000,0.000,0.000,0.000,1735.477,0.504,1890.000,7500.990,69.000,149.581,51.000,51.000,1415.000,1410.000,0.000,0.000,0.000,1.000,37.000,37.000,40.000,40.000,41.000,41.000,41.000,41.000,0.568,0.568,0.568,0.568,0.568,28.977,0.568,0.568,4483.457,4483.457,4483.457,4483.457,3586.766,3586.766,3586.766,3586.766
