Date & time,CPU1 temperature,CPU2 temperature,CPU3 temperature,CPU4 temperature,CPU5 temperature,CPU6 temperature,CPU7 temperature,CPU8 temperature,CPU temperature,CPU1 usage,CPU2 usage,CPU3 usage,CPU4 usage,CPU5 usage,CPU6 usage,CPU7 usage,CPU8 usage,CPU usage,CPU1 clock,CPU2 clock,CPU3 clock,CPU4 clock,CPU5 clock,CPU6 clock,CPU7 clock,CPU8 clock,CPU clock,CPU power,RAM usage,Commit charge,Framerate,Frametime,GPU1 temperature,GPU1 usage,GPU2 usage,GPU1 FB usage,GPU1 VID usage,GPU2 VID usage,GPU1 BUS usage,GPU1 memory usage,GPU2 memory usage,GPU1 core clock,GPU1 memory clock,GPU1 power percent,GPU1 power,GPU1 fan speed,GPU1 fan speed 2,GPU1 fan tachometer,GPU1 fan tachometer 2,GPU1 temp limit,GPU1 power limit,GPU1 voltage limit,GPU1 no load limit,CPU9 temperature,CPU10 temperature,CPU11 temperature,CPU12 temperature,CPU13 temperature,CPU14 temperature,CPU15 temperature,CPU16 temperature,CPU9 usage,CPU10 usage,CPU11 usage,CPU12 usage,CPU13 usage,CPU14 usage,CPU15 usage,CPU16 usage,CPU9 clock,CPU10 clock,CPU11 clock,CPU12 clock,CPU13 clock,CPU14 clock,CPU15 clock,CPU16 clock
18-05-2022 10:47:35,44.000,44.000,46.000,46.000,47.000,47.000,52.000,52.000,52.000,0.000,0.000,0.000,7.635,7.635,0.000,0.000,0.000,0.954,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,17.466,9165.000,15736.000,36.700,26.943,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1684.836,0.465,1875.000,7500.990,68.000,147.269,52.000,52.000,1457.000,1460.000,0.000,0.000,0.000,1.000,46.000,46.000,41.000,41.000,42.000,42.000,42.000,42.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4682.727,4682.727,4682.727,4682.727,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:35,42.000,42.000,42.000,42.000,38.000,38.000,41.000,41.000,43.000,0.000,0.000,0.000,8.088,0.000,0.000,0.000,0.000,4.516,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,18.586,9166.000,15736.000,36.600,27.779,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1684.836,0.465,1875.000,7500.990,68.000,143.815,52.000,52.000,1457.000,1460.000,0.000,0.000,0.000,1.000,39.000,39.000,41.000,41.000,41.000,41.000,41.000,41.000,0.073,0.073,18.241,9.157,9.157,9.157,9.157,9.157,4682.727,4682.727,4682.727,4682.727,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:36,42.000,42.000,42.000,42.000,38.000,38.000,41.000,41.000,43.000,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,2.273,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,15.041,9169.000,15736.000,36.700,29.201,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1684.836,0.465,1875.000,7500.990,67.000,146.500,52.000,52.000,1459.000,1460.000,0.000,0.000,0.000,1.000,39.000,39.000,41.000,41.000,42.000,42.000,42.000,42.000,14.773,14.773,0.000,0.568,0.568,0.568,0.568,0.000,4682.727,4682.727,4682.727,4682.727,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:36,42.000,42.000,45.000,46.000,38.000,38.000,42.000,42.000,46.000,0.568,0.568,0.568,0.568,0.568,0.568,0.568,0.568,2.273,4483.462,4483.462,4483.462,4483.462,4483.462,4682.727,4682.727,4682.727,4682.727,15.041,9169.000,15736.000,36.800,29.387,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1684.836,0.465,1875.000,7500.990,65.000,145.217,52.000,52.000,1459.000,1460.000,0.000,0.000,0.000,1.000,39.000,39.000,41.000,41.000,42.000,42.000,42.000,42.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4682.727,4682.727,4682.727,4682.727,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:36,41.000,41.000,44.000,46.000,43.000,41.000,43.000,43.000,48.000,0.000,0.000,0.000,15.333,0.000,0.000,0.000,0.000,0.958,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,11.749,9169.000,15737.000,36.700,29.433,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1672.711,0.465,1875.000,7500.990,66.000,143.508,52.000,52.000,1459.000,1460.000,0.000,0.000,0.000,1.000,37.000,37.000,42.000,42.000,42.000,42.000,42.000,42.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4682.727,4682.727,4483.462,4682.727,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:36,41.000,41.000,41.000,41.000,38.000,38.000,41.000,41.000,44.000,0.000,0.000,0.000,15.333,0.000,0.000,0.000,0.000,9.180,4483.462,4483.462,4483.462,4483.462,4682.727,4682.727,4682.727,4682.727,4682.727,11.749,9169.000,15734.000,36.700,27.711,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1672.711,0.465,1875.000,7500.990,67.000,145.345,52.000,52.000,1459.000,1460.000,0.000,0.000,0.000,1.000,38.000,38.000,41.000,41.000,42.000,42.000,42.000,42.000,16.444,16.444,16.444,16.444,16.444,16.444,16.444,16.444,4682.727,4682.727,4682.727,4682.727,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:36,41.000,41.000,44.000,44.000,38.000,38.000,41.000,41.000,44.000,0.000,0.000,0.000,7.635,0.000,0.000,0.000,0.000,0.726,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,4682.727,15.062,9168.000,15734.000,36.700,27.265,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1672.711,0.465,1875.000,7500.990,66.000,145.441,52.000,52.000,1461.000,1460.000,0.000,0.000,0.000,1.000,37.000,37.000,41.000,41.000,41.000,41.000,41.000,41.000,0.000,0.568,0.568,0.568,0.568,0.568,0.568,0.568,4682.727,4682.727,4682.727,4682.727,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:36,41.000,41.000,42.000,42.000,38.000,38.000,41.000,41.000,43.000,0.000,0.000,0.000,7.635,0.000,0.000,0.000,0.000,0.726,4682.727,4682.727,4682.727,4682.727,4881.992,4881.992,4881.992,4881.992,4881.992,15.062,9168.000,15734.000,36.700,27.789,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1672.711,0.465,1875.000,7500.990,67.000,146.770,52.000,52.000,1461.000,1462.000,0.000,0.000,0.000,1.000,38.000,38.000,40.000,40.000,41.000,41.000,41.000,41.000,0.000,0.568,0.568,0.568,0.568,0.568,0.568,0.568,4881.992,4881.992,4881.992,4881.992,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:36,42.000,42.000,42.000,42.000,38.000,38.000,41.000,41.000,43.000,0.000,0.000,0.000,16.444,0.000,0.000,0.000,0.000,1.533,4881.992,4881.992,4881.992,4881.992,4881.992,4881.992,4881.992,4881.992,4881.992,16.217,9167.000,15734.000,36.700,27.067,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1672.711,0.465,1875.000,7500.990,70.000,146.654,52.000,52.000,1461.000,1460.000,0.000,0.000,0.000,1.000,37.000,37.000,41.000,41.000,42.000,42.000,42.000,42.000,8.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4881.992,4881.992,4682.727,4682.727,3586.770,3586.770,3586.770,3586.770
18-05-2022 10:47:36,41.000,41.000,44.000,44.000,38.000,38.000,40.000,40.000,44.000,0.000,0.000,0.000,16.444,0.000,0.000,0.000,0.000,1.533,4881.992,4881.992,4881.992,4881.992,4881.992,4881.992,4682.727,4881.992,4881.992,16.217,9167.000,15734.000,36.800,27.918,63.000,100.000,0.000,25.000,0.000,0.000,0.000,1672.711,0.465,1875.000,7500.990,69.000,144.754,52.000,52.000,1463.000,1462.000,0.000,0.000,0.000,1.000,39.000,39.000,41.000,41.000,41.000,41.000,41.000,41.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.568,4682.727,4881.992,4881.992,4881.992,3586.770,3586.770,3586.770,3586.770
